Site,Opportunity Type,Priority,URL,Full URL
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/device-details/lost-or-stolen/review","https://t-mobile.com/my-account/device-details/lost-or-stolen/review"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/google-pixel-10-pro-xl","https://t-mobile.com/cell-phone/google-pixel-10-pro-xl"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/port-in-dashboard","https://t-mobile.com/my-account/port-in-dashboard"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/line-settings/get-transfer-pin/confirmation","https://t-mobile.com/my-account/settings/line-settings/get-transfer-pin/confirmation"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/motorola-razr-plus-2024","https://t-mobile.com/cell-phone/motorola-razr-plus-2024"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/hotspot-iot-connected-devices/inseego-mifi-x-pro-5g","https://t-mobile.com/hotspot-iot-connected-devices/inseego-mifi-x-pro-5g"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/permissions-controls/roles-permissions/user-roles-information","https://t-mobile.com/my-account/settings/permissions-controls/roles-permissions/user-roles-information"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/brand/friday-night-5g-lights/5k-fridays","https://t-mobile.com/brand/friday-night-5g-lights/5k-fridays"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/commerce/device-intent/device","https://t-mobile.com/commerce/device-intent/device"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/smart-watch/apple-watch-se-3-40mm","https://t-mobile.com/smart-watch/apple-watch-se-3-40mm"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/payment/manage-payment-method","https://t-mobile.com/payment/manage-payment-method"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details","https://t-mobile.com/my-account/plan-details"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/payment/choose-payment-method","https://t-mobile.com/payment/choose-payment-method"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/smart-watch/samsung-galaxy-watch8-classic-46mm","https://t-mobile.com/smart-watch/samsung-galaxy-watch8-classic-46mm"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/device-settings","https://t-mobile.com/my-account/settings/device-settings"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/commerce/checkout/esign-agreement","https://t-mobile.com/commerce/checkout/esign-agreement"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/full-plan-details","https://t-mobile.com/my-account/plan-details/full-plan-details"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/welcome","https://t-mobile.com/my-account/welcome"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/apple-iphone-16","https://t-mobile.com/cell-phone/apple-iphone-16"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/payment/payment-arrangement","https://t-mobile.com/payment/payment-arrangement"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/promotions","https://t-mobile.com/my-account/promotions"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/purchase/shop","https://t-mobile.com/purchase/shop"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/permissions-controls/roles-permissions/edit-user-role","https://t-mobile.com/my-account/settings/permissions-controls/roles-permissions/edit-user-role"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/error","https://t-mobile.com/my-account/error"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/google-pixel-9a","https://t-mobile.com/cell-phone/google-pixel-9a"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/device-details/temporary-suspension/restore/landing","https://t-mobile.com/my-account/device-details/temporary-suspension/restore/landing"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/devices/phone-trade-in","https://t-mobile.com/devices/phone-trade-in"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/business/apple-business-iphone-deals","https://t-mobile.com/business/apple-business-iphone-deals"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/samsung-galaxy-z-fold6","https://t-mobile.com/cell-phone/samsung-galaxy-z-fold6"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/commerce/add-lines-interstitial","https://t-mobile.com/commerce/add-lines-interstitial"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/discounts/first-responder-verification/personal-info","https://t-mobile.com/my-account/plan-details/discounts/first-responder-verification/personal-info"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/guest-pay/manage-payment-method","https://t-mobile.com/guest-pay/manage-payment-method"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/resources/keep-your-number","https://t-mobile.com/resources/keep-your-number"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/samsung-galaxy-a16-5g","https://t-mobile.com/cell-phone/samsung-galaxy-a16-5g"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/privacy-center/terms-update/postpaid","https://t-mobile.com/privacy-center/terms-update/postpaid"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/device-details/lost-or-stolen","https://t-mobile.com/my-account/device-details/lost-or-stolen"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone-plans/unlimited-55-senior-discount-plans","https://t-mobile.com/cell-phone-plans/unlimited-55-senior-discount-plans"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/google-pixel-9","https://t-mobile.com/cell-phone/google-pixel-9"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone-plans/affordable-data-plans/smartwatches","https://t-mobile.com/cell-phone-plans/affordable-data-plans/smartwatches"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/business/education/project-10-million","https://t-mobile.com/business/education/project-10-million"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone-plans/international-roaming-plans/cruises","https://t-mobile.com/cell-phone-plans/international-roaming-plans/cruises"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/brand/friday-night-5g-lights/o","https://t-mobile.com/brand/friday-night-5g-lights/o"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/","https://t-mobile.com/"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/customers/unlimited-roaming-sms-data","https://t-mobile.com/customers/unlimited-roaming-sms-data"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/employee-line-designation","https://t-mobile.com/my-account/settings/employee-line-designation"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/devices/compare-iphone-models","https://t-mobile.com/devices/compare-iphone-models"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/device-settings/coverage-device","https://t-mobile.com/my-account/settings/device-settings/coverage-device"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/support/onboarding","https://t-mobile.com/support/onboarding"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/offers/free-trial","https://t-mobile.com/offers/free-trial"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/device-details/lost-or-stolen/block-confirmation","https://t-mobile.com/my-account/device-details/lost-or-stolen/block-confirmation"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/support/home-internet/15-day-test-drive","https://t-mobile.com/support/home-internet/15-day-test-drive"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/benefits/travel","https://t-mobile.com/benefits/travel"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/privacy-center","https://t-mobile.com/privacy-center"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/apple-iphone-17-pro","https://t-mobile.com/cell-phone/apple-iphone-17-pro"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone-plans/international-roaming-plans","https://t-mobile.com/cell-phone-plans/international-roaming-plans"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/discounts/first-responder-verification/upload-documents","https://t-mobile.com/my-account/plan-details/discounts/first-responder-verification/upload-documents"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/samsung-galaxy-s24-fe","https://t-mobile.com/cell-phone/samsung-galaxy-s24-fe"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/billing-preferences/billing-address","https://t-mobile.com/my-account/settings/billing-preferences/billing-address"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/apple-iphone-16-pro-max","https://t-mobile.com/cell-phone/apple-iphone-16-pro-max"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/landing-pages/broadband-facts/t-mobile-fcc-broadband-facts","https://t-mobile.com/landing-pages/broadband-facts/t-mobile-fcc-broadband-facts"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/commerce/checkout/shipping-payment","https://t-mobile.com/commerce/checkout/shipping-payment"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/brand/friday-night-5g-lights/school-directory","https://t-mobile.com/brand/friday-night-5g-lights/school-directory"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/bill/bill","https://t-mobile.com/bill/bill"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/sonim-xp-pro","https://t-mobile.com/cell-phone/sonim-xp-pro"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/port-in-inprogress","https://t-mobile.com/my-account/port-in-inprogress"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phones/deals/reduced-down-payment","https://t-mobile.com/cell-phones/deals/reduced-down-payment"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/motorola-razr-2025","https://t-mobile.com/cell-phone/motorola-razr-2025"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/canceled-account/payment/one-time-payment","https://t-mobile.com/canceled-account/payment/one-time-payment"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/motorola-moto-g-5g-2024","https://t-mobile.com/cell-phone/motorola-moto-g-5g-2024"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/content/digx/tmobile/us/en/my-account/settings.html","https://t-mobile.com/content/digx/tmobile/us/en/my-account/settings.html"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/smart-watch/apple-watch-se-3-44mm","https://t-mobile.com/smart-watch/apple-watch-se-3-44mm"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phones/brand/motorola","https://t-mobile.com/cell-phones/brand/motorola"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/settings/billing-preferences","https://t-mobile.com/my-account/settings/billing-preferences"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/samsung-galaxy-xcover7-pro-5g","https://t-mobile.com/cell-phone/samsung-galaxy-xcover7-pro-5g"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/home-internet/fiber-product-overview","https://t-mobile.com/home-internet/fiber-product-overview"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/home-internet","https://t-mobile.com/home-internet"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/privacy-center/education/about-personal-data-requests","https://t-mobile.com/privacy-center/education/about-personal-data-requests"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/apple-iphone-17","https://t-mobile.com/cell-phone/apple-iphone-17"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/brand/friday-night-5g-lights/k","https://t-mobile.com/brand/friday-night-5g-lights/k"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/discounts/first-responder-verification/review-verification-terms","https://t-mobile.com/my-account/plan-details/discounts/first-responder-verification/review-verification-terms"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/smart-watches","https://t-mobile.com/smart-watches"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/switch/device-switch-data-transfer-guide","https://t-mobile.com/switch/device-switch-data-transfer-guide"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/port-in-instruction","https://t-mobile.com/my-account/port-in-instruction"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/t-mobile-revvl-8","https://t-mobile.com/cell-phone/t-mobile-revvl-8"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/home-internet/eligibility/call-chat","https://t-mobile.com/home-internet/eligibility/call-chat"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/hotspot-iot-connected-devices/jextream-rg2100-5g-mobile-hotspot","https://t-mobile.com/hotspot-iot-connected-devices/jextream-rg2100-5g-mobile-hotspot"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/home-internet/how-5g-home-internet-works","https://t-mobile.com/home-internet/how-5g-home-internet-works"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/cell-phone/apple-iphone-17-pro-max","https://t-mobile.com/cell-phone/apple-iphone-17-pro-max"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/equipment-financing","https://t-mobile.com/equipment-financing"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/guest-pay","https://t-mobile.com/guest-pay"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/home-internet/qr","https://t-mobile.com/home-internet/qr"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/discounts/first-responder-verification/select-affiliation","https://t-mobile.com/my-account/plan-details/discounts/first-responder-verification/select-affiliation"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/device-details/temporary-suspension/restore/line-selector","https://t-mobile.com/my-account/device-details/temporary-suspension/restore/line-selector"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/commerce/checkout/payment/choose-payment-method","https://t-mobile.com/commerce/checkout/payment/choose-payment-method"
"t-mobile.com","Core Web Vitals Issues","High","t-mobile.com/my-account/plan-details/discounts/military-verification/personal-info","https://t-mobile.com/my-account/plan-details/discounts/military-verification/personal-info"
